티커,BPS,PER,PBR,EPS,DIV,DPS,ticker,sector
095570,6802,4.07,0.59,982,7.5,300,095570,1001/1004/1026/1244
006840,62448,13.24,0.46,2168,2.61,750,006840,1001/1004/1021/1244
027410,15699,23.23,0.42,281,1.68,110,027410,1001/1003/1021/1244
282330,36022,19.69,4.79,8763,1.57,2700,282330,1001/1003/1016/1028/1034/1157/1182/1224/1227/1232
138930,25415,3.9,0.25,1647,5.61,360,138930,1001/1003/1021/1028/1034/1156/1182/1224/1227/1232
001460,517079,10.82,0.7,33265,0.31,1100,001460,1001/1004/1006/1027/1244
001465,0,0.0,0.0,0,0.72,1150,001465,
001040,126448,11.69,0.76,8240,1.92,1850,001040,1001/1002/1021/1028/1034/1157/1182/1224/1227/1232
079160,11590,0.0,2.47,0,0.0,0,079160,1001/1003/1026/1028/1150/1167/1182/1224/1227/1232
00104K,0,0.0,0.0,0,2.59,1900,00104K,
000120,131146,126.4,1.3,1349,0.0,0,000120,1001/1002/1019/1028/1034/1159/1182/1224/1227/1232
011150,1781,87.6,2.51,51,0.0,0,011150,1001/1004/1005/1027/1244
011155,0,0.0,0.0,0,0.0,0,011155,
001045,0,0.0,0.0,0,3.45,1900,001045,
097950,297949,42.8,1.37,9516,0.86,3500,097950,1001/1002/1005/1027/1028/1034/1157/1182/1224/1227/1232
097955,0,0.0,0.0,0,1.93,3550,097955,
000590,195584,7.01,0.3,8435,0.85,500,000590,1001/1004/1021/1244
012030,1049,37.66,0.83,23,0.0,0,012030,1001/1004/1026/1244
016610,16484,4.9,0.35,1172,4.36,250,016610,1001/1004/1021/1024/1244
005830,84026,7.22,0.51,5966,3.48,1500,005830,1001/1002/1021/1025/1028/1034/1156/1182/1224/1227/1232
000990,14483,21.73,3.62,2410,0.67,350,000990,1001/1003/1013/1027/1028/1155/1167/1182/1224/1227/1232
000995,0,0.0,0.0,0,0.38,400,000995,
139130,27296,4.14,0.29,1900,5.21,410,139130,1001/1003/1021/1244
001530,195965,23.8,0.82,6765,0.93,1500,001530,1001/1004/1016/1244
000210,153815,4.52,0.51,17223,1.67,1300,000210,1001/1003/1018/1028/1034/1151/1182/1224/1227/1232
000215,0,0.0,0.0,0,3.4,1350,000215,
375500,0,0.0,0.0,0,0.0,0,375500,1001/1003/1018/1028/1151/1167/1182/1224/1227/1232
37550K,0,0.0,0.0,0,0.0,0,37550K,
004840,17771,14.47,0.38,461,1.5,100,004840,1001/1004/1021/1244
155660,9613,9.76,0.55,546,0.94,50,155660,1001/1004/1011/1027/1244
069730,9851,11.22,0.53,469,0.76,40,069730,1001/1004/1011/1027/1244
017940,166288,0.0,0.24,0,5.45,2200,017940,1001/1004/1016/1244
007700,31366,19.98,4.56,7158,0.7,1000,007700,1001/1003/1006/1027/1028/1158/1167/1182/1224/1227/1232
114090,9460,14.27,1.77,1170,3.95,659,114090,1001/1003/1026/1028/1158/1167/1182/1224/1227/1232
078930,93746,6.96,0.43,5745,4.75,1900,078930,1001/1002/1021/1028/1034/1154/1182/1224/1227/1232
006360,49623,6.99,0.79,5590,2.56,1000,006360,1001/1002/1018/1028/1034/1151/1182/1224/1227/1232
001250,4351,0.0,0.53,0,0.0,0,001250,1001/1004/1016/1244
007070,28232,21.27,1.3,1729,2.04,750,007070,1001/1002/1016/1028/1034/1157/1182/1224/1227/1232
078935,0,0.0,0.0,0,6.15,1950,078935,
012630,36131,2.44,0.3,4460,1.83,200,012630,1001/1003/1021/1028/1151/1167/1182/1224/1227/1232
039570,10245,0.0,0.95,0,3.6,350,039570,1001/1004/1018/1244
089470,8886,13.89,0.7,445,1.94,120,089470,1001/1004/1008/1027/1244
294870,47095,3.14,0.58,8731,1.82,500,294870,1001/1003/1018/1028/1151/1167/1182/1224/1227/1232
011200,3420,0.0,6.32,0,0.0,0,011200,1001/1002/1019/1028/1159/1167/1182/1224/1227/1232
082740,5722,0.0,1.28,0,0.0,0,082740,1001/1004/1012/1027/1244
003560,933,0.0,2.05,0,0.0,0,003560,1001/1004/1026/1244
175330,17615,3.8,0.35,1641,4.81,300,175330,1001/1003/1021/1244
234080,7744,14.62,2.61,1385,2.47,500,234080,1001/1004/1009/1027/1244
001060,10059,0.0,2.95,0,1.09,325,001060,1001/1003/1009/1027/1028/1160/1167/1182/1224/1227/1232
001067,0,0.0,0.0,0,0.58,350,001067,
001065,0,0.0,0.0,0,1.16,350,001065,
096760,2191,0.0,2.29,0,1.8,90,096760,1001/1004/1021/1244
105560,92672,5.96,0.54,8451,4.38,2210,105560,1001/1002/1021/1028/1034/1035/1156/1182/1224/1227/1232
002380,421723,0.0,0.48,0,2.7,5500,002380,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
009070,6409,34.47,1.29,239,0.55,45,009070,1001/1004/1019/1244
009440,7996,11.71,0.54,369,1.39,60,009440,1001/1004/1021/1244
119650,5805,54.9,1.41,149,0.37,30,119650,1001/1004/1012/1027/1244
092220,1782,0.0,1.33,0,0.0,0,092220,1001/1004/1013/1027/1244
016380,8886,0.0,1.45,0,0.0,0,016380,1001/1003/1011/1027/1028/1153/1167/1182/1224/1227/1232
016385,0,0.0,0.0,0,0.0,0,016385,
001390,26210,3.3,0.97,7691,1.38,350,001390,1001/1004/1008/1027/1244
001940,44246,5.24,0.34,2909,1.84,280,001940,1001/1004/1011/1027/1244
025000,96367,7.18,0.64,8571,4.07,2500,025000,1001/1004/1008/1027/1244
092230,149477,6.67,0.38,8406,4.63,2600,092230,1001/1004/1008/1027/1244
000040,318,0.0,4.21,0,0.0,0,000040,1001/1004/1015/1027/1244
044450,12026,10.3,0.89,1034,2.54,270,044450,1001/1004/1019/1244
030200,52341,10.69,0.52,2526,4.07,1100,030200,1001/1002/1020/1028/1034/1035/1150/1182/1224/1227/1232
033780,63008,9.8,1.28,8208,5.47,4400,033780,1001/1002/1027/1028/1034/1035/1157/1182/1224/1227/1232
030210,8098,6.23,0.52,681,3.53,150,030210,1001/1004/1021/1024/1244
058850,3715,16.23,0.78,178,2.77,80,058850,1001/1004/1026/1244
058860,4835,10.48,0.59,272,3.16,90,058860,1001/1004/1026/1244
093050,41768,6.92,0.38,2313,3.13,500,093050,1001/1003/1006/1027/1244
003550,107050,14.96,0.86,6143,2.39,2200,003550,1001/1002/1021/1028/1034/1035/1155/1182/1224/1227/1232
034220,31694,0.0,0.72,0,0.0,0,034220,1001/1002/1013/1027/1028/1034/1035/1155/1182/1224/1227/1232
001120,30224,40.0,0.98,739,1.02,300,001120,1001/1003/1016/1028/1159/1167/1182/1224/1227/1232
051900,234042,33.84,6.71,46431,0.7,11000,051900,1001/1002/1008/1027/1028/1034/1035/1157/1182/1224/1227/1232
051905,0,0.0,0.0,0,1.58,11050,051905,
003555,0,0.0,0.0,0,3.37,2250,003555,
032640,16218,12.04,0.75,1005,3.31,400,032640,1001/1002/1020/1028/1034/1035/1150/1182/1224/1227/1232
011070,93151,50.44,2.34,4323,0.14,300,011070,1001/1002/1013/1027/1028/1034/1155/1182/1224/1227/1232
066570,79245,902.5,1.92,169,0.49,750,066570,1001/1002/1013/1027/1028/1034/1035/1155/1182/1224/1227/1232
066575,0,0.0,0.0,0,1.14,800,066575,
108670,91420,63.44,0.8,1154,0.34,250,108670,1001/1003/1008/1027/1028/1151/1167/1182/1224/1227/1232
108675,0,0.0,0.0,0,0.87,300,108675,
037560,12283,0.0,0.37,0,1.66,75,037560,1001/1004/1026/1244
051910,217230,231.1,4.35,4085,0.21,2000,051910,1001/1002/1008/1027/1028/1034/1035/1154/1182/1224/1227/1232
051915,0,0.0,0.0,0,0.49,2050,051915,
079550,28817,263.0,1.32,145,1.57,600,079550,1001/1003/1012/1027/1028/1159/1167/1182/1224/1227/1232
006260,98330,72.4,0.67,912,2.2,1450,006260,1001/1003/1021/1028/1159/1167/1182/1224/1227/1232
010120,45353,16.84,1.32,3542,2.01,1200,010120,1001/1003/1013/1027/1028/1159/1167/1182/1224/1227/1232
000680,6590,0.0,0.41,0,0.0,0,000680,1001/1004/1016/1244
229640,4591,14.42,1.64,523,2.39,180,229640,1001/1004/1021/1244
023150,7785,0.0,1.04,0,4.31,350,023150,1001/1004/1005/1027/1244
035420,35223,95.0,10.8,4006,0.1,376,035420,1001/1002/1026/1028/1034/1035/1150/1182/1224/1227/1232
181710,80696,105.94,0.86,656,0.0,0,181710,1001/1003/1026/1244
005940,17934,7.16,0.63,1585,4.41,500,005940,1001/1002/1021/1024/1028/1034/1156/1182/1224/1227/1232
005945,0,0.0,0.0,0,6.19,550,005945,
034310,18100,22.5,0.96,771,1.33,230,034310,1001/1003/1026/1244
008260,3877,15.92,0.92,224,1.4,50,008260,1001/1004/1011/1027/1244
004250,6745,12.14,0.62,343,2.4,100,004250,1001/1004/1008/1027/1244
004255,0,0.0,0.0,0,4.38,105,004255,
010060,110515,0.0,1.13,0,0.0,0,010060,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
005490,510076,13.19,0.59,22823,3.32,10000,005490,1001/1002/1011/1027/1028/1034/1035/1153/1182/1224/1227/1232
010950,55715,152.4,1.53,561,0.23,200,010950,1001/1002/1008/1027/1028/1034/1035/1154/1182/1224/1227/1232
010955,0,0.0,0.0,0,0.46,225,010955,
034120,31799,19.94,0.7,1114,0.68,150,034120,1001/1004/1026/1244
101060,4162,0.0,0.47,0,0.0,0,101060,1001/1004/1026/1244
005090,56341,0.0,0.68,0,2.61,1000,005090,1001/1003/1017/1244
004060,1012,14.67,0.7,48,0.0,0,004060,1001/1004/1016/1244
001380,2893,158.9,0.93,17,0.0,0,001380,1001/1004/1015/1027/1244
002360,876,0.0,1.06,0,0.0,0,002360,1001/1004/1008/1027/1244
009160,6743,21.16,0.49,157,1.81,60,009160,1001/1004/1012/1027/1244
123700,10621,9.29,0.38,438,3.07,125,123700,1001/1004/1015/1027/1244
025530,10066,9.64,0.35,363,5.0,175,025530,1001/1004/1016/1244
034730,235255,19.94,1.09,12917,1.94,5000,034730,1001/1002/1021/1028/1034/1035/1154/1182/1224/1227/1232
011790,41542,67.6,2.74,1686,0.88,1000,011790,1001/1002/1008/1027/1028/1154/1167/1182/1224/1227/1232
018670,180030,5.15,0.51,17794,3.28,3000,018670,1001/1003/1016/1244
001740,8713,0.0,0.64,0,2.15,120,001740,1001/1003/1016/1028/1159/1167/1182/1224/1227/1232
001745,0,0.0,0.0,0,0.12,145,001745,
006120,82498,7.12,0.76,8846,1.11,700,006120,1001/1003/1021/1028/1154/1167/1182/1224/1227/1232
006125,0,0.0,0.0,0,1.4,750,006125,
210980,19032,14.99,1.86,2365,1.69,600,210980,1001/1003/1026/1244
068400,9639,15.14,1.16,740,0.0,0,068400,1001/1003/1026/1244
326030,0,0.0,0.0,0,0.0,0,326030,1001/1002/1026/1028/1034/1035/1160/1182/1224/1227/1232
03473K,0,0.0,0.0,0,2.04,5050,03473K,
096770,186398,0.0,1.3,0,1.24,3000,096770,1001/1002/1008/1027/1028/1034/1035/1154/1182/1224/1227/1232
096775,0,0.0,0.0,0,1.77,3050,096775,
001510,1197,13.16,0.74,67,1.13,10,001510,1001/1004/1021/1024/1244
001515,0,0.0,0.0,0,0.3,15,001515,
285130,54214,378.5,5.6,802,0.15,450,285130,1001/1002/1008/1027/1028/1034/1154/1182/1224/1227/1232
28513K,0,0.0,0.0,0,0.31,500,28513K,
017670,284310,21.0,0.9,12144,3.92,10000,017670,1001/1002/1020/1028/1034/1035/1150/1182/1224/1227/1232
000660,65836,47.56,2.13,2943,0.71,1000,000660,1001/1002/1013/1027/1028/1034/1035/1155/1182/1224/1227/1232
064960,50329,358.0,1.29,181,2.16,1400,064960,1001/1003/1015/1027/1028/1158/1167/1182/1224/1227/1232
100840,32631,7.59,0.5,2148,4.91,800,100840,1001/1004/1012/1027/1244
003570,18558,11.99,0.4,622,4.02,300,003570,1001/1004/1015/1027/1244
036530,46992,4.52,0.39,4072,2.72,500,036530,1001/1004/1021/1244
005610,37411,29.38,1.96,2492,1.51,1104,005610,1001/1003/1005/1027/1028/1157/1167/1182/1224/1227/1232
011810,2864,0.0,1.98,0,0.0,0,011810,1001/1004/1016/1244
077970,8586,9.29,0.8,737,0.0,0,077970,1001/1004/1012/1027/1244
071970,4813,0.0,0.72,0,0.0,0,071970,1001/1004/1012/1027/1244
084870,5163,0.0,0.33,0,0.0,0,084870,1001/1004/1006/1027/1244
002710,4962,20.64,0.94,225,0.65,30,002710,1001/1004/1011/1027/1244
024070,7697,50.62,0.46,70,1.41,50,024070,1001/1004/1008/1027/1244
037270,1562,0.0,3.91,0,0.0,0,037270,1001/1004/1026/1244
000500,61708,15.03,0.34,1391,2.87,600,000500,1001/1004/1013/1027/1244
000860,81019,11.0,0.31,2250,2.02,500,000860,1001/1004/1008/1027/1244
035250,17377,15.45,1.47,1651,3.53,900,035250,1001/1002/1026/1028/1034/1035/1158/1182/1224/1227/1232
011420,791,0.0,1.98,0,0.0,0,011420,1001/1004/1026/1244
002100,8484,52.94,1.59,254,1.64,220,002100,1001/1004/1008/1027/1244
009450,23612,22.94,2.14,2207,0.59,300,009450,1001/1003/1013/1027/1244
267290,57537,4.54,0.33,4167,4.63,875,267290,1001/1004/1017/1244
012320,171962,8.45,0.2,4007,1.48,500,012320,1001/1004/1021/1244
000050,27050,8.07,0.49,1630,0.95,125,000050,1001/1004/1016/1244
214390,6239,54.3,1.92,221,0.83,100,214390,1001/1004/1009/1027/1244
012610,5357,19.22,1.23,344,0.76,50,012610,1001/1004/1008/1027/1244
009140,34673,153.0,0.8,182,0.9,250,009140,1001/1004/1013/1027/1244
013580,50766,3.47,0.57,8363,2.07,600,013580,1001/1004/1018/1244
012200,5425,1134.0,0.84,4,0.77,35,012200,1001/1004/1012/1027/1244
012205,0,0.0,0.0,0,0.59,40,012205,
002140,3842,21.4,1.01,182,0.77,30,002140,1001/1004/1005/1027/1244
010130,355878,11.27,1.13,35811,3.47,14000,010130,1001/1002/1011/1027/1028/1034/1035/1153/1182/1224/1227/1232
002240,59916,38.38,0.28,434,2.1,350,002240,1001/1004/1011/1027/1244
009290,8069,14.38,1.04,582,0.96,80,009290,1001/1003/1009/1027/1244
017040,2255,13.41,1.1,185,0.6,15,017040,1001/1004/1013/1027/1244
017900,3805,34.25,0.59,66,2.21,50,017900,1001/1004/1013/1027/1244
037710,413244,5.39,0.39,29953,2.17,3500,037710,1001/1004/1016/1244
030610,26692,3.18,0.28,2391,5.26,400,030610,1001/1003/1021/1024/1244
339770,3835,12.86,4.73,1411,0.53,96,339770,1001/1003/1016/1244
007690,88911,9.29,0.65,6219,2.6,1500,007690,1001/1004/1008/1027/1244
005320,2337,0.0,1.73,0,0.0,0,005320,1001/1004/1016/1244
001140,1333,0.0,1.6,0,0.0,0,001140,1001/1004/1019/1244
002720,3163,0.0,2.46,0,0.0,0,002720,1001/1004/1009/1027/1244
083420,4521,50.22,2.62,236,1.43,170,083420,1001/1004/1008/1027/1244
014530,4825,8.44,0.74,422,4.49,160,014530,1001/1004/1008/1027/1244
014280,10865,0.0,0.46,0,1.62,80,014280,1001/1004/1011/1027/1244
014285,0,0.0,0.0,0,0.85,90,014285,
008870,103528,8.26,0.65,8088,2.54,1700,008870,1001/1004/1010/1027/1244
001570,1535,0.0,2.69,0,0.0,0,001570,1001/1004/1008/1027/1244
002990,10364,26.66,0.85,332,5.65,500,002990,1001/1004/1018/1244
002995,0,0.0,0.0,0,1.81,550,002995,
011780,78488,21.9,2.94,10549,0.65,1500,011780,1001/1002/1008/1027/1028/1034/1154/1182/1224/1227/1232
011785,0,0.0,0.0,0,1.72,1550,011785,
214330,2439,0.0,0.92,0,0.0,0,214330,1001/1004/1015/1027/1244
001210,3098,0.0,0.83,0,0.0,0,001210,1001/1004/1013/1027/1244
073240,4383,0.0,0.89,0,0.0,0,073240,1001/1003/1008/1027/1028/1158/1167/1182/1224/1227/1232
092440,8125,15.99,0.59,298,3.15,150,092440,1001/1004/1012/1027/1244
000270,71487,18.17,1.16,4556,1.39,1150,000270,1001/1002/1015/1027/1028/1034/1035/1158/1182/1224/1227/1232
024110,33567,4.0,0.27,2242,7.48,670,024110,1001/1002/1021/1022/1028/1034/1035/1156/1182/1224/1227/1232
013700,1571,9.61,1.87,305,1.02,30,013700,1001/1004/1018/1244
004540,4260,0.0,0.94,0,0.0,0,004540,1001/1004/1007/1027/1244
004545,0,0.0,0.0,0,0.0,0,004545,
001260,5379,33.25,2.44,394,0.0,0,001260,1001/1004/1018/1244
008350,1621,32.25,2.61,131,0.0,0,008350,1001/1003/1011/1027/1028/1153/1167/1182/1224/1227/1232
008355,0,0.0,0.0,0,0.0,0,008355,
004270,2379,0.0,1.74,0,0.6,25,004270,1001/1004/1016/1244
003920,1028846,8.5,0.29,34527,0.34,1000,003920,1001/1004/1005/1027/1244
003925,0,0.0,0.0,0,0.58,1050,003925,
025860,8735,25.8,0.99,335,0.69,60,025860,1001/1004/1008/1027/1244
005720,18028,4.39,0.26,1055,1.73,80,005720,1001/1004/1008/1027/1244
005725,0,0.0,0.0,0,2.89,85,005725,
002350,14921,6.76,0.52,1153,1.35,105,002350,1001/1003/1008/1027/1028/1158/1167/1182/1224/1227/1232
002355,0,0.0,0.0,0,3.77,110,002355,
003580,2692,0.0,1.69,0,0.0,0,003580,1001/1004/1244
251270,51919,65.06,2.36,1883,0.0,0,251270,1001/1002/1026/1028/1034/1035/1150/1182/1224/1227/1232
090350,15754,10.3,0.6,923,2.89,275,090350,1001/1004/1008/1027/1244
090355,0,0.0,0.0,0,2.19,280,090355,
000320,27108,26.31,0.43,439,3.46,400,000320,1001/1004/1021/1244
000325,0,0.0,0.0,0,2.6,405,000325,
006280,89738,0.0,3.8,0,0.29,1000,006280,1001/1002/1009/1027/1028/1160/1167/1182/1224/1227/1232
005250,16407,590.0,2.12,59,0.93,325,005250,1001/1003/1026/1028/1160/1167/1182/1224/1227/1232
005257,0,0.0,0.0,0,0.36,325,005257,
004370,316955,22.44,0.87,12277,1.45,4000,004370,1001/1003/1005/1027/1028/1034/1157/1182/1224/1227/1232
072710,198514,9.41,0.37,7887,2.7,2000,072710,1001/1004/1021/1244
058730,8008,40.16,0.63,125,0.0,0,058730,1001/1004/1012/1027/1244
023590,29783,6.09,0.88,4283,1.53,400,023590,1001/1003/1026/1244
019680,5848,21.08,0.68,190,4.24,170,019680,1001/1004/1026/1244
019685,0,0.0,0.0,0,7.0,180,019685,
006370,25376,0.0,0.36,0,1.1,100,006370,1001/1004/1016/1244
008060,12786,6.91,0.53,976,4.45,300,008060,1001/1004/1021/1244
00806K,0,0.0,0.0,0,3.91,305,00806K,
353200,0,0.0,0.0,0,0.0,0,353200,1001/1003/1013/1027/1244
35320K,0,0.0,0.0,0,0.0,0,35320K,
000490,9019,56.06,0.93,150,0.71,60,000490,1001/1004/1012/1027/1244
008110,13257,10.96,0.42,512,8.91,500,008110,1001/1004/1013/1027/1244
005750,9607,41.22,0.57,132,2.39,130,005750,1001/1004/1010/1027/1244
001880,30161,5.02,1.04,6265,1.27,400,001880,1001/1003/1018/1244
006570,6005,0.0,0.65,0,3.58,140,006570,1001/1004/1012/1027/1244
001680,27896,8.45,0.9,2976,2.39,600,001680,1001/1003/1005/1027/1028/1157/1167/1182/1224/1227/1232
001685,0,0.0,0.0,0,3.63,610,001685,
084690,15703,4.85,0.6,1946,2.12,200,084690,1001/1004/1021/1244
084695,0,0.0,0.0,0,2.59,210,084695,
128820,9118,0.0,0.42,0,0.0,0,128820,1001/1004/1016/1244
117580,11145,11.2,0.48,474,4.71,250,117580,1001/1004/1017/1244
016710,26020,32.7,1.05,837,0.91,250,016710,1001/1004/1026/1244
003540,22870,11.26,0.64,1310,6.78,1000,003540,1001/1003/1021/1024/1244
003547,0,0.0,0.0,0,9.38,1050,003547,
003545,0,0.0,0.0,0,8.97,1050,003545,
009190,1907,16.28,1.96,230,0.0,0,009190,1001/1004/1011/1027/1244
014160,1389,25.45,1.83,100,0.0,0,014160,1001/1004/1007/1027/1244
047040,5916,11.73,1.01,508,0.0,0,047040,1001/1003/1018/1028/1151/1167/1182/1224/1227/1232
009320,775,0.0,3.47,0,0.0,0,009320,1001/1004/1015/1027/1244
042660,35025,0.0,0.76,0,0.0,0,042660,1001/1002/1015/1027/1028/1034/1152/1182/1224/1227/1232
003090,10795,22.98,3.08,1446,0.3,100,003090,1001/1002/1021/1028/1160/1167/1182/1224/1227/1232
069620,44820,58.4,2.78,2132,0.48,600,069620,1001/1003/1009/1027/1028/1160/1167/1182/1224/1227/1232
000430,7743,15.83,0.53,258,2.82,115,000430,1001/1004/1015/1027/1244
006340,1136,0.0,1.42,0,0.0,0,006340,1001/1004/1013/1027/1244
006345,0,0.0,0.0,0,0.0,0,006345,
003220,9660,12.02,1.63,1306,1.66,260,003220,1001/1004/1009/1027/1244
024890,1925,19.33,1.04,104,0.5,10,024890,1001/1004/1008/1027/1244
002880,1013,12.02,1.12,94,0.0,0,002880,1001/1004/1015/1027/1244
000300,953,5.26,0.84,152,0.0,0,000300,1001/1004/1013/1027/1244
012800,2023,28.7,0.94,66,0.53,10,012800,1001/1004/1011/1027/1244
015230,12724,6.78,0.55,1039,3.13,220,015230,1001/1004/1015/1027/1244
001070,23893,0.0,1.68,0,0.0,0,001070,1001/1004/1006/1027/1244
006650,273632,18.53,1.17,17218,0.78,2500,006650,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
001440,345,0.0,2.83,0,0.0,0,001440,1001/1003/1013/1027/1244
084010,18665,9.89,0.71,1340,1.51,200,084010,1001/1004/1011/1027/1244
001790,48261,13.05,0.46,1717,3.01,675,001790,1001/1004/1005/1027/1244
001795,0,0.0,0.0,0,3.98,700,001795,
001130,449614,13.93,0.32,10196,1.41,2000,001130,1001/1004/1005/1027/1244
003490,17950,0.0,1.54,0,0.0,0,003490,1001/1002/1019/1028/1034/1159/1182/1224/1227/1232
003495,0,0.0,0.0,0,0.0,0,003495,
005880,3394,9.89,1.09,374,0.0,0,005880,1001/1003/1019/1244
003830,401661,5.96,0.3,20048,0.34,410,003830,1001/1004/1008/1027/1244
016090,4498,5.82,0.49,376,4.57,100,016090,1001/1004/1006/1027/1244
069460,972,0.0,2.57,0,0.0,0,069460,1001/1004/1011/1027/1244
192080,35440,8.45,1.56,6541,0.63,350,192080,1001/1003/1026/1028/1158/1167/1182/1224/1227/1232
012510,11427,61.75,9.1,1684,0.45,470,012510,1001/1002/1026/1244
004830,3690,1115.0,3.02,10,0.18,20,004830,1001/1004/1008/1027/1244
004835,0,0.0,0.0,0,0.15,25,004835,
024900,1439,0.0,2.15,0,0.0,0,024900,1001/1004/1015/1027/1244
145720,18695,36.28,3.33,1714,0.0,0,145720,1001/1003/1014/1027/1244
002150,7490,15.51,1.07,519,3.11,250,002150,1001/1004/1026/1244
001230,19382,0.0,0.53,0,0.0,0,001230,1001/1003/1011/1027/1028/1153/1167/1182/1224/1227/1232
023450,20576,9.49,2.27,4926,0.43,200,023450,1001/1004/1008/1027/1244
004140,2695,0.0,3.34,0,0.0,0,004140,1001/1004/1019/1244
007590,10032,12.05,0.67,555,3.74,250,007590,1001/1004/1008/1027/1244
005960,19059,4.37,0.65,2814,5.69,700,005960,1001/1004/1018/1244
005965,0,0.0,0.0,0,3.41,750,005965,
026960,13419,22.69,2.35,1388,2.22,700,026960,1001/1002/1016/1028/1157/1167/1182/1224/1227/1232
002210,2689,0.0,4.35,0,0.0,0,002210,1001/1004/1009/1027/1244
102260,6198,38.53,0.8,128,4.06,200,102260,1001/1004/1026/1244
005190,21972,6.44,0.74,2517,3.7,600,005190,1001/1004/1008/1027/1244
000640,121392,32.62,0.86,3220,0.95,1000,000640,1001/1003/1021/1244
170900,76488,9.88,1.09,8404,1.2,1000,170900,1001/1003/1009/1027/1244
028100,16860,9.67,0.97,1686,1.23,200,028100,1001/1004/1018/1244
282690,25988,5.84,0.4,1799,4.76,500,282690,1001/1004/1008/1027/1244
001520,3428,0.0,0.37,0,3.14,40,001520,1001/1004/1010/1027/1244
001527,0,0.0,0.0,0,1.28,150,001527,
001529,0,0.0,0.0,0,0.63,150,001529,
084670,45514,1.95,0.52,12104,19.88,4700,084670,1001/1004/1019/1244
002900,882,24.34,1.68,61,0.0,0,002900,1001/1004/1012/1027/1244
082640,16121,5.72,0.26,739,5.44,230,082640,1001/1003/1021/1025/1244
001525,0,0.0,0.0,0,1.38,90,001525,
008970,671,82.7,1.85,15,0.0,0,008970,1001/1004/1011/1027/1244
092780,8059,8.09,0.76,753,1.97,120,092780,1001/1004/1015/1027/1244
049770,176519,11.34,1.09,17015,1.55,3000,049770,1001/1003/1005/1027/1028/1157/1167/1182/1224/1227/1232
018500,1363,3.43,0.88,350,0.0,0,018500,1001/1004/1015/1027/1244
006040,282744,20.42,0.91,12635,0.78,2000,006040,1001/1003/1244
030720,10939,6.75,0.8,1304,0.0,0,030720,1001/1004/1244
014820,17529,33.53,2.84,1485,1.0,500,014820,1001/1003/1008/1027/1028/1153/1167/1182/1224/1227/1232
014825,0,0.0,0.0,0,1.67,550,014825,
163560,13940,14.89,0.64,597,1.12,100,163560,1001/1004/1008/1027/1244
004890,145886,45.66,0.54,1726,0.95,750,004890,1001/1004/1011/1027/1244
002690,8703,45.4,0.39,74,0.3,10,002690,1001/1004/1011/1027/1244
000020,10772,41.94,1.33,341,0.84,120,000020,1001/1003/1009/1027/1244
000150,72969,2.29,0.69,21900,10.38,5200,000150,1001/1003/1026/1028/1159/1167/1182/1224/1227/1232
000157,0,0.0,0.0,0,9.35,5200,000157,
241560,39692,13.11,0.9,2716,3.37,1200,241560,1001/1002/1012/1027/1028/1034/1152/1182/1224/1227/1232
000155,0,0.0,0.0,0,13.58,5250,000155,
042670,10677,7.03,0.76,1153,0.0,0,042670,1001/1003/1012/1027/1028/1152/1167/1182/1224/1227/1232
034020,11643,0.0,0.97,0,0.0,0,034020,1001/1002/1012/1027/1028/1152/1167/1182/1224/1227/1232
336260,2277,302.2,21.5,162,0.0,0,336260,1001/1002/1013/1027/1028/1159/1167/1182/1224/1227/1232
33626K,0,0.0,0.0,0,0.0,0,33626K,
33626L,0,0.0,0.0,0,0.0,0,33626L,
016740,5223,12.94,0.93,374,1.65,80,016740,1001/1004/1015/1027/1244
192650,3575,22.45,2.62,417,1.71,160,192650,1001/1003/1013/1027/1244
024090,14933,5.91,0.94,2385,3.55,500,024090,1001/1004/1011/1027/1244
003160,4256,297.5,1.61,23,0.73,50,003160,1001/1004/1014/1027/1244
092200,3969,0.0,0.83,0,0.0,0,092200,1001/1004/1015/1027/1244
013570,13449,8.82,0.42,646,2.63,150,013570,1001/1004/1021/1244
210540,15129,9.86,1.13,1729,1.17,200,210540,1001/1004/1012/1027/1244
007340,60240,4.14,0.52,7539,4.81,1500,007340,1001/1004/1013/1027/1244
026890,3705,40.78,3.16,287,0.68,80,026890,1001/1004/1013/1027/1244
115390,12620,48.7,1.16,302,0.0,0,115390,1001/1003/1008/1027/1028/1158/1167/1182/1224/1227/1232
032350,4348,0.0,4.44,0,0.0,0,032350,1001/1003/1026/1028/1158/1167/1182/1224/1227/1232
000400,3112,0.0,0.55,0,0.0,0,000400,1001/1003/1021/1025/1244
023530,376333,0.0,0.34,0,2.99,3800,023530,1001/1002/1016/1028/1034/1158/1182/1224/1227/1232
004000,57873,7.97,0.91,6611,3.23,1700,004000,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
286940,25357,10.51,1.54,3720,1.79,700,286940,1001/1003/1026/1244
280360,188501,21.06,0.66,5936,1.04,1300,280360,1001/1003/1005/1027/1244
004990,63267,0.0,0.52,0,3.32,1100,004990,1001/1002/1021/1028/1034/1157/1182/1224/1227/1232
00499K,0,0.0,0.0,0,1.96,1150,00499K,
